"BUSINESS YEAR","STATE CODE","ISSUER NAME","ISSUER ID","SOURCE NAME","VERSION NUMBER","IMPORT DATE","BENEFIT PACKAGE ID","MARKET COVERAGE","DENTAL ONLY PLAN",TIN,"STANDARD COMPONENT ID","PLAN MARKETING NAME","HIOS PRODUCT ID",HPID,"NETWORK ID","SERVICE AREA ID","FORMULARY ID","IS IT A NEW PLAN","PLAN TYPE","METAL LEVEL","UNIQUE PLAN DESIGN","QHP NONQHP TYPE ID","IS NOTICE REQUIRED FOR PREGNACY","IS REFERRAL REQUIRED FOR SPECIALIST","SPECIALIST REQUIRING REFERRAL","PLAN LEVEL EXCLUSIONS","IS HSA ELIGIBLE","HSA OR HRA EMPLOYER CONTRIBUTION","HSA OR HRA EMPLOYER CONTRIBUTION AMOUNT","CHILD ONLY OFFERING","CHILD ONLY PLAN ID","WELLNESS PROGRAM OFFERED","DISEASE MANAGEMENT PROGRAMS OFFERED","EHB PEDIATRIC DENTAL APPORTIONMENT QUANTITY","IS GUARANTEED RATE?","SPECIALITY DRUG MAXIMUM COINSURANCE","INPATIENT COPAYMENT MAXIMUM DAYS","BEGIN PRIMARY CARE COST SHARING AFTER NUMBER OF VISITS","BEGIN PRIMARY CARE DEDUCTIBLE COINSURANCE AFTER NUMBER OF COPAYS","PLAN EFFECTIVE DATE","PLAN EXPIRATION DATE","OUT OF COUNTRY COVERAGE","OUT OF COUNTRY COVERAGE DESCRIPTION","OUT OF SERVICE AREA COVERAGE","OUT OF SERVICE AREA COVERAGE DESCRIPTION","NATIONAL NETWORK","URL FOR SUMMARY OF BENEFITS COVERAGE","URL FOR ENROLLMENT PAYMENT","PLAN BROCHURE","FORMULARY URL","PLAN ID","CSR VARIATION TYPE","ISSUER ACTUARIAL VALUE","AV CALCULATOR OUTPUT NUMBER","MEDICAL DRUG DEDUCTIBLES INTEGRATED","MEDICAL DRUG MAXIMUM OUT OF POCKET INTEGRATED","MULTIPLE NETWORK TIERS","FIRST TIER UTILIZATION","SECOND TIER UTILIZATION","MEHB INN TIER 1 INDIVIDUAL MOOP","MEHB INN TIER 1 FAMILY MOOP","MEHB INN TIER 2 INDIVIDUAL MOOP","MEHB INN TIER 2 FAMILY MOOP","MEHB OUT OF NET INDIVIDUAL MOOP","MEHB OUT OF NET FAMILY MOOP","MEHB COMB INN OON INDIVIDUAL MOOP","MEHB COMB INN OON FAMILY MOOP","DEHB INN TIER 1 INDIVIDUAL MOOP","DEHB INN TIER 2 INDIVIDUAL MOOP","DEHB INN TIER 1 FAMILY MOOP","DEHB INN TIER 2 FAMILY MOOP","DEHB OUT OF NET INDIVIDUAL MOOP","DEHB OUT OF NET FAMILY MOOP","DEHB COMB INN OON INDIVIDUAL MOOP","DEHB COMB INN OON FAMILY MOOP","TEHB INN TIER 1 INDIVIDUAL MOOP","TEHB INN TIER 1 FAMILY MOOP","TEHB INN TIER 2 INDIVIDUAL MOOP","TEHB INN TIER 2 FAMILY MOOP","TEHB OUT OF NET INDIVIDUAL MOOP","TEHB OUT OF NET FAMILY MOOP","TEHB COMB INN OON INDIVIDUAL MOOP","TEHB COMB INN OON FAMILY MOOP","MEHB DED INN TIER1 INDIVIDUAL","MEHB DED INN TIER1 FAMILY","MEHB DED INN TIER1 COINSURNACE","MEHB DED INN TIER2 INDIVIDUAL","MEHB DED INN TIER2 FAMILY","MEHB DED INN TIER2 COINSURANCE","MEHB DED OUT OF NET INDIVIDUAL","MEHB DED OUT OF NET FAMILY","MEHB DED COMB INN OON INDIVIDUAL","MEHB DED COMB INN OON FAMILY","DEHB DED INN TIER1 INDIVIDUAL","DEHB DED INN TIER1 FAMILY","DEHB DED INN TIER1 COINSURNACE","DEHB DED INN TIER2 INDIVIDUAL","DEHB DED INN TIER2 FAMILY","DEHB DED INN TIER2 COINSURANCE","DEHB DED OUT OF NET INDIVIDUAL","DEHB DED OUT OF NET FAMILY","DEHB DED COMB INN OON INDIVIDUAL","DEHB DED COMB INN OON FAMILY","TEHB DED INN TIER 1 INDIVIDUAL","TEHB DED INN TIER 1 FAMILY","TEHB DED INN TIER 1 COINSURANCE","TEHB DED INN TIER 2 INDIVIDUAL","TEHB DED INN TIER 2 FAMILY","TEHB DED INN TIER 2 COINSURANCE","TEHB DED OUT OF NET INDIVIDUAL","TEHB DED OUT OF NET FAMILY","TEHB DED OUT COMB INN OON INDIVIDUAL","TEHB DED OUT COMB INN OON FAMILY","SBC HAVING A BABY DEDUCTIBLE","SBC HAVING A BABY COPAYMENT","SBC HAVING A BABY COINSURANCE","SBC HAVING A BABY LIMIT","SBC HAVING DIABETES DEDUCTIBLE","SBC HAVING  DIABETES COPAYMENT","SBC HAVING DIABETES COINSURANCE","SBC HAVING DIABETES LIMIT","EHB PERCENT PREMIUM","PLAN DESIGN TYPE","INSURANCE PLAN COMPOSITE PREMIUM AVAILABLE INDICATOR","PLAN VARIANT MARKETING NAME","SBC HAVING SIMPLE FRACTURE DEDUCTIBLE","SBC HAVING SIMPLE FRACTURE COPAYMENT","SBC HAVING SIMPLE FRACTURE COINSURANCE","SBC HAVING SIMPLE FRACTURE LIMIT"
2024,VT,,77566,SERFF,1,2/12/2024,,Individual,No,,77566VT0040024,"[MVP VT Plus HDHP] Silver 2",77566VT004,,VTN001,VTS001,VTF001,Existing,HMO,Silver,Yes,Both,No,No,,No,Yes,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0040024-01,"Standard Silver On Exchange Plan",71.84%,0.699796957,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$5,775 ","$5775 per person | $11550 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$5,775 ","$5775 per person | $11550 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$5,775 ","$0 ","$0 ","$60 ","$5,400 ","$0 ","$0 ","$20 ",99%,"Not Applicable",No,"[MVP VT Plus HDHP] Silver 2","$2,800 ","$0 ","$0 ","$0 "
2024,VT,,77566,SERFF,1,2/12/2024,,Individual,No,,77566VT0040024,"[MVP VT Plus HDHP] Silver 2",77566VT004,,VTN001,VTS001,VTF001,Existing,HMO,Silver,Yes,Both,No,No,,No,No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0040024-02,"Zero Cost Sharing Plan Variation",100.00%,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"[MVP VT Plus] Silver 2","$0 ","$0 ","$0 ","$0 "
2024,VT,,77566,SERFF,1,2/12/2024,,Individual,No,,77566VT0040024,"[MVP VT Plus HDHP] Silver 2",77566VT004,,VTN001,VTS001,VTF001,Existing,HMO,Silver,Yes,Both,No,No,,No,Yes,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0040024-03,"Limited Cost Sharing Plan Variation",71.84%,0.699796957,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$5,775 ","$5775 per person | $11550 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$5,775 ","$5775 per person | $11550 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$5,775 ","$0 ","$0 ","$60 ","$5,400 ","$0 ","$0 ","$20 ",99%,"Not Applicable",No,"[MVP VT Plus HDHP] Silver 2","$2,800 ","$0 ","$0 ","$0 "
2024,VT,,77566,SERFF,1,2/12/2024,,Individual,No,,77566VT0040024,"[MVP VT Plus HDHP] Silver 2",77566VT004,,VTN001,VTS001,VTF001,Existing,HMO,Silver,Yes,Both,No,No,,No,Yes,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0040024-04,"73% AV Level Silver Plan",73.88%,0.725297018,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$4,900 ","$4900 per person | $9800 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$4,900 ","$4900 per person | $9800 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$4,900 ","$0 ","$0 ","$60 ","$4,900 ","$0 ","$0 ","$20 ",99%,"Not Applicable",No,"[MVP VT Plus HDHP] Silver 2","$2,800 ","$0 ","$0 ","$0 "
2024,VT,,77566,SERFF,1,2/12/2024,,Individual,No,,77566VT0040024,"[MVP VT Plus HDHP] Silver 2",77566VT004,,VTN001,VTS001,VTF001,Existing,HMO,Silver,Yes,Both,No,No,,No,No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0040024-05,"87% AV Level Silver Plan",87.68%,0.876527707,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$1,600 ","$1600 per person | $3200 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$1,600 ","$1600 per person | $3200 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,600 ","$0 ","$0 ","$60 ","$1,600 ","$0 ","$0 ","$20 ",99%,"Not Applicable",No,"[MVP VT Plus] Silver 2","$1,600 ","$0 ","$0 ","$0 "
2024,VT,,77566,SERFF,1,2/12/2024,,Individual,No,,77566VT0040024,"[MVP VT Plus HDHP] Silver 2",77566VT004,,VTN001,VTS001,VTF001,Existing,HMO,Silver,Yes,Both,No,No,,No,No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0040024-06,"94% AV Level Silver Plan",94.16%,0.94148635,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$600 ","$600 per person | $1200 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$600 ","$600 per person | $1200 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$600 ","$0 ","$0 ","$60 ","$600 ","$0 ","$0 ","$20 ",99%,"Not Applicable",No,"[MVP VT Plus] Silver 2","$600 ","$0 ","$0 ","$0 "
2024,VT,,77566,SERFF,1,2/12/2024,,Individual,No,,77566VT0040025,"[MVP VT] Bronze 4",77566VT004,,VTN001,VTS001,VTF017,Existing,HMO,"Expanded Bronze",Yes,Both,No,No,,No,No,,,"Allows Adult and Child-Only",,No,,,,,,3,,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0040025-01,"Standard Bronze On Exchange Plan",64.80%,0.645665315,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,400 ","$9400 per person | $18800 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$9,400 ","$9400 per person | $18800 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$9,400 ","$200 ","$0 ","$100 ","$3,900 ","$500 ","$0 ","$200 ",99%,"Not Applicable",No,"[MVP VT] Bronze 4","$2,300 ","$200 ","$0 ","$90 "
2024,VT,,77566,SERFF,1,2/12/2024,,Individual,No,,77566VT0040025,"[MVP VT] Bronze 4",77566VT004,,VTN001,VTS001,VTF017,Existing,HMO,"Expanded Bronze",Yes,Both,No,No,,No,No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0040025-02,"Zero Cost Sharing Plan Variation",100.00%,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"[MVP VT] Bronze 4","$0 ","$0 ","$0 ","$0 "
2024,VT,,77566,SERFF,1,2/12/2024,,Individual,No,,77566VT0040025,"[MVP VT] Bronze 4",77566VT004,,VTN001,VTS001,VTF017,Existing,HMO,"Expanded Bronze",Yes,Both,No,No,,No,No,,,"Allows Adult and Child-Only",,No,,,,,,3,,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0040025-03,"Limited Cost Sharing Plan Variation",64.80%,0.645665315,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,400 ","$9400 per person | $18800 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$9,400 ","$9400 per person | $18800 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$9,400 ","$200 ","$0 ","$100 ","$3,900 ","$500 ","$0 ","$200 ",99%,"Not Applicable",No,"[MVP VT] Bronze 4","$2,300 ","$200 ","$0 ","$90 "
2024,VT,,77566,SERFF,1,2/12/2024,,Individual,No,,77566VT0040026,"[MVP VT Plus] Bronze 5",77566VT004,,VTN001,VTS001,VTF018,Existing,HMO,"Expanded Bronze",Yes,Both,No,No,,No,No,,,"Allows Adult and Child-Only",,No,,,,,,,3,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0040026-01,"Standard Bronze On Exchange Plan",63.12%,0.6264743,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,450 ","$9450 per person | $18900 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$9,450 ","$9450 per person | $18900 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$9,450 ","$0 ","$0 ","$70 ","$5,000 ","$40 ","$0 ","$100 ",99%,"Not Applicable",No,"[MVP VT Plus] Bronze 5","$2,800 ","$0 ","$0 ","$10 "
2024,VT,,77566,SERFF,1,2/12/2024,,Individual,No,,77566VT0040026,"[MVP VT Plus] Bronze 5",77566VT004,,VTN001,VTS001,VTF018,Existing,HMO,"Expanded Bronze",Yes,Both,No,No,,No,No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0040026-02,"Zero Cost Sharing Plan Variation",100.00%,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"[MVP VT Plus] Bronze 5","$0 ","$0 ","$0 ","$0 "
2024,VT,,77566,SERFF,1,2/12/2024,,Individual,No,,77566VT0040026,"[MVP VT Plus] Bronze 5",77566VT004,,VTN001,VTS001,VTF018,Existing,HMO,"Expanded Bronze",Yes,Both,No,No,,No,No,,,"Allows Adult and Child-Only",,No,,,,,,,3,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0040026-03,"Limited Cost Sharing Plan Variation",63.12%,0.6264743,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,450 ","$9450 per person | $18900 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$9,450 ","$9450 per person | $18900 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$9,450 ","$0 ","$0 ","$70 ","$5,000 ","$40 ","$0 ","$100 ",99%,"Not Applicable",No,"[MVP VT Plus] Bronze 5","$2,800 ","$0 ","$0 ","$10 "
2024,VT,,77566,SERFF,1,2/12/2024,,"SHOP (Small Group)",No,,77566VT0050001,"[MVP VT] Platinum 1",77566VT005,,VTN001,VTS001,VTF021,Existing,HMO,Platinum,Yes,Both,No,No,,No,No,No,,"Allows Adult and Child-Only",,No,,,,,,3,,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0050001-01,"Standard Platinum On Exchange Plan",90.10%,0.900315198,No,No,No,100%,,"$1,500 ","$1500 per person | $3000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,500 ","$1500 per person | $3000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,"$450 ","$450 per person | $900 per group",10.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$450 ","$90 ","$900 ","$70 ","$0 ","$1,100 ","$200 ","$200 ",,,No,"[MVP VT] Platinum 1","$450 ","$300 ","$800 ","$10 "
2024,VT,,77566,SERFF,1,2/12/2024,,"SHOP (Small Group)",No,,77566VT0050002,"[MVP VT] Gold 1",77566VT005,,VTN001,VTS001,VTF022,Existing,HMO,Gold,Yes,Both,No,No,,No,No,No,,"Allows Adult and Child-Only",,No,,,,,,3,,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0050002-01,"Standard Gold On Exchange Plan",81.30%,0.812117369,No,No,No,100%,,"$5,600 ","$5600 per person | $11200 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,500 ","$1500 per person | $3000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,"$1,400 ","$1400 per person | $2800 per group",30.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$200 ","$200 per person | $400 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$1,400 ","$100 ","$2,500 ","$70 ","$1,500 ","$700 ","$100 ","$200 ",,,No,"[MVP VT] Gold 1","$1,400 ","$200 ","$0 ","$10 "
2024,VT,,77566,SERFF,1,2/12/2024,,"SHOP (Small Group)",No,,77566VT0050004,"[MVP VT Plus] Gold 2",77566VT005,,VTN001,VTS001,VTF023,Existing,HMO,Gold,Yes,Both,No,No,,No,No,No,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0050004-01,"Standard Gold On Exchange Plan",81.53%,0.814100462,No,No,No,100%,,"$6,600 ","$6600 per person | $13200 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,500 ","$1500 per person | $3000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,"$850 ","$850 per person | $1700 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$350 ","$350 per person | $700 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$850 ","$100 ","$1,800 ","$70 ","$1,200 ","$800 ","$100 ","$200 ",,,No,"[MVP VT Plus] Gold 2","$850 ","$500 ","$10 ","$10 "
2024,VT,,77566,SERFF,1,2/12/2024,,"SHOP (Small Group)",No,,77566VT0050005,"[MVP VT] Silver 3",77566VT005,,VTN001,VTS001,VTF025,Existing,HMO,Silver,Yes,Both,No,No,,No,No,No,,"Allows Adult and Child-Only",,No,,,,,,3,,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0050005-01,"Standard Silver On Exchange Plan",70.70%,0.697504218,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,300 ","$9300 per person | $18600 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$4,000 ","$4000 per person | $8000 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$500 ","$500 per person | $1000 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$4,000 ","$200 ","$2,800 ","$100 ","$3,900 ","$500 ","$0 ","$200 ",,,No,"[MVP VT] Silver 3","$1,400 ","$300 ","$0 ","$90 "
2024,VT,,77566,SERFF,1,2/12/2024,,"SHOP (Small Group)",No,,77566VT0050006,"[MVP VT HDHP] Silver 4",77566VT005,,VTN001,VTS001,VTF026,Existing,HMO,Silver,Yes,Both,No,No,,No,Yes,No,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0050006-01,"Standard Silver On Exchange Plan",71.20%,0.73600128,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$7,050 ","$9450 per person | $14100 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,100 ","$4200 per person | $4200 per group",35.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,100 ","$0 ","$2,900 ","$70 ","$2,100 ","$500 ","$200 ","$100 ",,,No,"[MVP VT HDHP] Silver 4","$2,100 ","$0 ","$200 ","$0 "
2024,VT,,77566,SERFF,1,2/12/2024,,"SHOP (Small Group)",No,,77566VT0050007," [MVP VT Plus] Silver 1",77566VT005,,VTN001,VTS001,VTF024,Existing,HMO,Silver,Yes,Both,No,No,,No,No,No,,"Allows Adult and Child-Only",,No,,,,,,,3,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0050007-01,"Standard Silver On Exchange Plan",71.67%,0.716622246,No,No,No,100%,,"$7,500 ","$7500 per person | $15000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,500 ","$1500 per person | $3000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,"$2,500 ","$2500 per person | $5000 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$850 ","$850 per person | $1700 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$2,500 ","$200 ","$3,800 ","$60 ","$2,700 ","$70 ","$700 ","$200 ",,,No," [MVP VT Plus] Silver 1","$2,500 ","$100 ","$20 ","$0 "
2024,VT,,77566,SERFF,1,2/12/2024,,"SHOP (Small Group)",No,,77566VT0050009,"[MVP VT] Bronze 2",77566VT005,,VTN001,VTS001,VTF034,Existing,HMO,"Expanded Bronze",Yes,Both,No,No,,No,No,No,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0050009-01,"Standard Bronze On Exchange Plan",62.00%,0.612635579,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,450 ","$9450 per person | $18900 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$6,450 ","$6450 per person | $12900 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,100 ","$1100 per person | $2200 per group",60.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$6,450 ","$0 ","$2,400 ","$70 ","$5,000 ","$20 ","$0 ","$100 ",,,No,"[MVP VT] Bronze 2","$2,800 ","$0 ","$0 ","$10 "
2024,VT,,77566,SERFF,1,2/12/2024,,"SHOP (Small Group)",No,,77566VT0050010,"[MVP VT HDHP] Bronze 3",77566VT005,,VTN001,VTS001,VTF035,Existing,HMO,"Expanded Bronze",Yes,Both,No,No,,No,Yes,No,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0050010-01,"Standard Bronze On Exchange Plan",62.90%,0.649108166,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$7,200 ","$9450 per person | $14400 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$5,800 ","$11600 per person | $11600 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$5,800 ","$0 ","$1,400 ","$70 ","$5,400 ","$0 ","$0 ","$20 ",,,No,"[MVP VT HDHP] Bronze 3","$2,800 ","$0 ","$0 ","$0 "
2024,VT,,77566,SERFF,1,2/12/2024,,"SHOP (Small Group)",No,,77566VT0050011,"[MVP VT Plus] Bronze 1",77566VT005,,VTN001,VTS001,VTF033,Existing,HMO,"Expanded Bronze",Yes,Both,No,No,,No,No,No,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0050011-01,"Standard Bronze On Exchange Plan",63.54%,0.614367494,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$8,400 ","$8400 per person | $16800 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$7,250 ","$7250 per person | $14500 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$700 ","$700 per person | $1400 per group",60.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$7,250 ","$0 ","$1,200 ","$70 ","$5,000 ","$100 ","$0 ","$100 ",,,No,"[MVP VT Plus] Bronze 1","$2,800 ","$0 ","$0 ","$10 "
2024,VT,,77566,SERFF,1,2/12/2024,,"SHOP (Small Group)",No,,77566VT0050023,"[MVP VT Plus HDHP] Gold 3",77566VT005,,VTN001,VTS001,VTF020,Existing,HMO,Gold,Yes,Both,No,No,,No,Yes,No,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0050023-01,"Standard Gold On Exchange Plan",80.27%,0.808940647,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$3,000 ","$6000 per person | $6000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$3,000 ","$6000 per person | $6000 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$3,000 ","$0 ","$0 ","$60 ","$3,000 ","$0 ","$0 ","$20 ",,,No,"[MVP VT Plus HDHP] Gold 3","$2,800 ","$0 ","$0 ","$0 "
