"BUSINESS YEAR","STATE CODE","ISSUER NAME","ISSUER ID","SOURCE NAME","VERSION NUMBER","IMPORT DATE","BENEFIT PACKAGE ID","MARKET COVERAGE","DENTAL ONLY PLAN",TIN,"STANDARD COMPONENT ID","PLAN MARKETING NAME","HIOS PRODUCT ID",HPID,"NETWORK ID","SERVICE AREA ID","FORMULARY ID","IS IT A NEW PLAN","PLAN TYPE","METAL LEVEL","UNIQUE PLAN DESIGN","QHP NONQHP TYPE ID","IS NOTICE REQUIRED FOR PREGNACY","IS REFERRAL REQUIRED FOR SPECIALIST","SPECIALIST REQUIRING REFERRAL","PLAN LEVEL EXCLUSIONS","IS HSA ELIGIBLE","HSA OR HRA EMPLOYER CONTRIBUTION","HSA OR HRA EMPLOYER CONTRIBUTION AMOUNT","CHILD ONLY OFFERING","CHILD ONLY PLAN ID","WELLNESS PROGRAM OFFERED","DISEASE MANAGEMENT PROGRAMS OFFERED","EHB PEDIATRIC DENTAL APPORTIONMENT QUANTITY","IS GUARANTEED RATE?","SPECIALITY DRUG MAXIMUM COINSURANCE","INPATIENT COPAYMENT MAXIMUM DAYS","BEGIN PRIMARY CARE COST SHARING AFTER NUMBER OF VISITS","BEGIN PRIMARY CARE DEDUCTIBLE COINSURANCE AFTER NUMBER OF COPAYS","PLAN EFFECTIVE DATE","PLAN EXPIRATION DATE","OUT OF COUNTRY COVERAGE","OUT OF COUNTRY COVERAGE DESCRIPTION","OUT OF SERVICE AREA COVERAGE","OUT OF SERVICE AREA COVERAGE DESCRIPTION","NATIONAL NETWORK","URL FOR SUMMARY OF BENEFITS COVERAGE","URL FOR ENROLLMENT PAYMENT","PLAN BROCHURE","FORMULARY URL","PLAN ID","CSR VARIATION TYPE","ISSUER ACTUARIAL VALUE","AV CALCULATOR OUTPUT NUMBER","MEDICAL DRUG DEDUCTIBLES INTEGRATED","MEDICAL DRUG MAXIMUM OUT OF POCKET INTEGRATED","MULTIPLE NETWORK TIERS","FIRST TIER UTILIZATION","SECOND TIER UTILIZATION","MEHB INN TIER 1 INDIVIDUAL MOOP","MEHB INN TIER 1 FAMILY MOOP","MEHB INN TIER 2 INDIVIDUAL MOOP","MEHB INN TIER 2 FAMILY MOOP","MEHB OUT OF NET INDIVIDUAL MOOP","MEHB OUT OF NET FAMILY MOOP","MEHB COMB INN OON INDIVIDUAL MOOP","MEHB COMB INN OON FAMILY MOOP","DEHB INN TIER 1 INDIVIDUAL MOOP","DEHB INN TIER 2 INDIVIDUAL MOOP","DEHB INN TIER 1 FAMILY MOOP","DEHB INN TIER 2 FAMILY MOOP","DEHB OUT OF NET INDIVIDUAL MOOP","DEHB OUT OF NET FAMILY MOOP","DEHB COMB INN OON INDIVIDUAL MOOP","DEHB COMB INN OON FAMILY MOOP","TEHB INN TIER 1 INDIVIDUAL MOOP","TEHB INN TIER 1 FAMILY MOOP","TEHB INN TIER 2 INDIVIDUAL MOOP","TEHB INN TIER 2 FAMILY MOOP","TEHB OUT OF NET INDIVIDUAL MOOP","TEHB OUT OF NET FAMILY MOOP","TEHB COMB INN OON INDIVIDUAL MOOP","TEHB COMB INN OON FAMILY MOOP","MEHB DED INN TIER1 INDIVIDUAL","MEHB DED INN TIER1 FAMILY","MEHB DED INN TIER1 COINSURNACE","MEHB DED INN TIER2 INDIVIDUAL","MEHB DED INN TIER2 FAMILY","MEHB DED INN TIER2 COINSURANCE","MEHB DED OUT OF NET INDIVIDUAL","MEHB DED OUT OF NET FAMILY","MEHB DED COMB INN OON INDIVIDUAL","MEHB DED COMB INN OON FAMILY","DEHB DED INN TIER1 INDIVIDUAL","DEHB DED INN TIER1 FAMILY","DEHB DED INN TIER1 COINSURNACE","DEHB DED INN TIER2 INDIVIDUAL","DEHB DED INN TIER2 FAMILY","DEHB DED INN TIER2 COINSURANCE","DEHB DED OUT OF NET INDIVIDUAL","DEHB DED OUT OF NET FAMILY","DEHB DED COMB INN OON INDIVIDUAL","DEHB DED COMB INN OON FAMILY","TEHB DED INN TIER 1 INDIVIDUAL","TEHB DED INN TIER 1 FAMILY","TEHB DED INN TIER 1 COINSURANCE","TEHB DED INN TIER 2 INDIVIDUAL","TEHB DED INN TIER 2 FAMILY","TEHB DED INN TIER 2 COINSURANCE","TEHB DED OUT OF NET INDIVIDUAL","TEHB DED OUT OF NET FAMILY","TEHB DED OUT COMB INN OON INDIVIDUAL","TEHB DED OUT COMB INN OON FAMILY","SBC HAVING A BABY DEDUCTIBLE","SBC HAVING A BABY COPAYMENT","SBC HAVING A BABY COINSURANCE","SBC HAVING A BABY LIMIT","SBC HAVING DIABETES DEDUCTIBLE","SBC HAVING  DIABETES COPAYMENT","SBC HAVING DIABETES COINSURANCE","SBC HAVING DIABETES LIMIT","EHB PERCENT PREMIUM","PLAN DESIGN TYPE","INSURANCE PLAN COMPOSITE PREMIUM AVAILABLE INDICATOR","PLAN VARIANT MARKETING NAME","SBC HAVING SIMPLE FRACTURE DEDUCTIBLE","SBC HAVING SIMPLE FRACTURE COPAYMENT","SBC HAVING SIMPLE FRACTURE COINSURANCE","SBC HAVING SIMPLE FRACTURE LIMIT"
2024,RI,,77514,SERFF,1,2/12/2024,,Individual,No,,77514RI0010002,"Neighborhood COMMUNITY ",77514RI001,,RIN001,RIS001,RIF003,Existing,HMO,Silver,No,Both,No,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,,No,"No coverage except for emergencies ",No,"No coverage except for emergencies ",No,,,,,77514RI0010002-03,"Limited Cost Sharing Plan Variation",,0.714858998,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$7,500 ","$7500 per person | $15000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$3,600 ","$3600 per person | $7200 per group",15.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$3,600 ","$10 ","$1,400 ","$0 ","$2,300 ","$500 ","$0 ","$0 ",99%,"Not Applicable",No,"Neighborhood COMMUNITY ","$1,900 ","$100 ","$0 ","$0 "
2024,RI,,77514,SERFF,1,2/12/2024,,Individual,No,,77514RI0010002,"Neighborhood COMMUNITY ",77514RI001,,RIN001,RIS001,RIF003,Existing,HMO,Silver,No,Both,No,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,,No,"No coverage except for emergencies ",No,"No coverage except for emergencies ",No,,,,,77514RI0010002-04,"73% AV Level Silver Plan",,0.73998529,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$7,425 ","$7425 per person | $14850 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$3,175 ","$3175 per person | $6350 per group",10.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$3,175 ","$10 ","$900 ","$0 ","$2,300 ","$500 ","$0 ","$0 ",99%,"Not Applicable",No,"Neighborhood COMMUNITY ","$1,900 ","$100 ","$0 ","$0 "
2024,RI,,77514,SERFF,1,2/12/2024,,Individual,No,,77514RI0010002,"Neighborhood COMMUNITY ",77514RI001,,RIN001,RIS001,RIF003,Existing,HMO,Silver,No,Both,No,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,,No,"No coverage except for emergencies ",No,"No coverage except for emergencies ",No,,,,,77514RI0010002-05,"87% AV Level Silver Plan",,0.879596053,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$3,150 ","$3150 per person | $6300 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$825 ","$825 per person | $1650 per group",10.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$800 ","$10 ","$1,200 ","$0 ","$800 ","$600 ","$100 ","$0 ",99%,"Not Applicable",No,"Neighborhood COMMUNITY ","$800 ","$100 ","$100 ","$0 "
2024,RI,,77514,SERFF,1,2/12/2024,,Individual,No,,77514RI0010002,"Neighborhood COMMUNITY ",77514RI001,,RIN001,RIS001,RIF003,Existing,HMO,Silver,No,Both,No,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,,No,"No coverage except for emergencies ",No,"No coverage except for emergencies ",No,,,,,77514RI0010002-06,"94% AV Level Silver Plan",,0.947181176,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$2,250 ","$2250 per person | $4500 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",10.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$10 ","$1,300 ","$0 ","$0 ","$600 ","$200 ","$0 ",99%,"Not Applicable",No,"Neighborhood COMMUNITY ","$0 ","$100 ","$200 ","$0 "
2024,RI,,77514,SERFF,1,2/12/2024,,Individual,No,,77514RI0010004,"Neighborhood ECONOMY",77514RI001,,RIN001,RIS001,RIF001,Existing,HMO,"Expanded Bronze",No,Both,Yes,No,,,Yes,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,,No,"No coverage except for emergencies ",No,"No coverage except for emergencies ",No,,,,,77514RI0010004-01,"Standard Bronze On Exchange Plan",,0.649867003,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$7,225 ","$7225 per person | $14450 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$6,800 ","$6800 per person | $13600 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$6,800 ","$10 ","$0 ","$0 ","$2,300 ","$500 ","$0 ","$0 ",99%,"Not Applicable",No,"Neighborhood ECONOMY","$1,900 ","$100 ","$0 ","$0 "
2024,RI,,77514,SERFF,1,2/12/2024,,Individual,No,,77514RI0010004,"Neighborhood ECONOMY",77514RI001,,RIN001,RIS001,RIF001,Existing,HMO,"Expanded Bronze",No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,,No,"No coverage except for emergencies ",No,"No coverage except for emergencies ",No,,,,,77514RI0010004-02,"Zero Cost Sharing Plan Variation",,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"Neighborhood ECONOMY","$0 ","$0 ","$0 ","$0 "
2024,RI,,77514,SERFF,1,2/12/2024,,Individual,No,,77514RI0010004,"Neighborhood ECONOMY",77514RI001,,RIN001,RIS001,RIF001,Existing,HMO,"Expanded Bronze",No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,,No,"No coverage except for emergencies ",No,"No coverage except for emergencies ",No,,,,,77514RI0010004-03,"Limited Cost Sharing Plan Variation",,0.649867003,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$7,225 ","$7225 per person | $14450 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$6,800 ","$6800 per person | $13600 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$6,800 ","$10 ","$0 ","$0 ","$2,300 ","$500 ","$0 ","$0 ",99%,"Not Applicable",No,"Neighborhood ECONOMY","$1,900 ","$100 ","$0 ","$0 "
2024,RI,,77514,SERFF,1,2/12/2024,,Individual,No,,77514RI0010005,"Neighborhood ESSENTIAL",77514RI001,,RIN001,RIS001,RIF005,Existing,HMO,Gold,No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,,No,"No coverage except for emergencies ",No,"No coverage except for emergencies ",No,,,,,77514RI0010005-01,"Standard Gold On Exchange Plan",,0.805565839,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$5,650 ","$5650 per person | $11300 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,650 ","$2650 per person | $5300 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,650 ","$10 ","$0 ","$0 ","$900 ","$1,000 ","$0 ","$0 ",99%,"Not Applicable",No,"Neighborhood ESSENTIAL","$800 ","$900 ","$0 ","$0 "
2024,RI,,77514,SERFF,1,2/12/2024,,Individual,No,,77514RI0010005,"Neighborhood ESSENTIAL",77514RI001,,RIN001,RIS001,RIF005,Existing,HMO,Gold,No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,,No,"No coverage except for emergencies ",No,"No coverage except for emergencies ",No,,,,,77514RI0010005-02,"Zero Cost Sharing Plan Variation",,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"Neighborhood ESSENTIAL","$0 ","$0 ","$0 ","$0 "
2024,RI,,77514,SERFF,1,2/12/2024,,Individual,No,,77514RI0010005,"Neighborhood ESSENTIAL",77514RI001,,RIN001,RIS001,RIF005,Existing,HMO,Gold,No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,,No,"No coverage except for emergencies ",No,"No coverage except for emergencies ",No,,,,,77514RI0010005-03,"Limited Cost Sharing Plan Variation",,0.805565839,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$5,650 ","$5650 per person | $11300 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,650 ","$2650 per person | $5300 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,650 ","$10 ","$0 ","$0 ","$900 ","$1,000 ","$0 ","$0 ",99%,"Not Applicable",No,"Neighborhood ESSENTIAL","$800 ","$900 ","$0 ","$0 "
2024,RI,,77514,SERFF,1,2/12/2024,,Individual,No,,77514RI0010006,"Neighborhood INNOVATION",77514RI001,,RIN001,RIS001,RIF002,Existing,HMO,"Expanded Bronze",No,Both,No,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,,No,"No coverage except for emergencies ",No,"No coverage except for emergencies ",No,,,,,77514RI0010006-01,"Standard Bronze On Exchange Plan",,0.649861582,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$8,975 ","$8975 per person | $17950 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$7,050 ","$7050 per person | $14100 per group",30.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$7,050 ","$0 ","$1,700 ","$0 ","$1,600 ","$700 ","$0 ","$0 ",99%,"Not Applicable",No,"Neighborhood INNOVATION","$1,900 ","$100 ","$0 ","$0 "
2024,RI,,77514,SERFF,1,2/12/2024,,Individual,No,,77514RI0010006,"Neighborhood INNOVATION",77514RI001,,RIN001,RIS001,RIF002,Existing,HMO,"Expanded Bronze",No,Both,No,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,,No,"No coverage except for emergencies ",No,"No coverage except for emergencies ",No,,,,,77514RI0010006-02,"Zero Cost Sharing Plan Variation",,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"Neighborhood INNOVATION","$0 ","$0 ","$0 ","$0 "
2024,RI,,77514,SERFF,1,2/12/2024,,Individual,No,,77514RI0010006,"Neighborhood INNOVATION",77514RI001,,RIN001,RIS001,RIF002,Existing,HMO,"Expanded Bronze",No,Both,No,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,,No,"No coverage except for emergencies ",No,"No coverage except for emergencies ",No,,,,,77514RI0010006-03,"Limited Cost Sharing Plan Variation",,0.649861582,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$8,975 ","$8975 per person | $17950 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$7,050 ","$7050 per person | $14100 per group",30.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$7,050 ","$0 ","$1,700 ","$0 ","$1,600 ","$700 ","$0 ","$0 ",99%,"Not Applicable",No,"Neighborhood INNOVATION","$1,900 ","$100 ","$0 ","$0 "
2024,RI,,77514,SERFF,1,2/12/2024,,Individual,No,,77514RI0010010,"Neighborhood PLUS",77514RI001,,RIN001,RIS001,RIF005,Existing,HMO,Gold,No,Both,No,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,,No,"No coverage except for emergencies ",No,"No coverage except for emergencies ",No,,,,,77514RI0010010-01,"Standard Gold On Exchange Plan",,0.81131143,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$7,550 ","$7550 per person | $15100 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$1,375 ","$1375 per person | $2750 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,375 ","$10 ","$2,200 ","$0 ","$900 ","$1,000 ","$0 ","$0 ",99%,"Not Applicable",No,"Neighborhood PLUS","$800 ","$800 ","$0 ","$0 "
2024,RI,,77514,SERFF,1,2/12/2024,,Individual,No,,77514RI0010010,"Neighborhood PLUS",77514RI001,,RIN001,RIS001,RIF005,Existing,HMO,Gold,No,Both,No,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,,No,"No coverage except for emergencies ",No,"No coverage except for emergencies ",No,,,,,77514RI0010010-02,"Zero Cost Sharing Plan Variation",,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"Neighborhood PLUS","$0 ","$0 ","$0 ","$0 "
2024,RI,,77514,SERFF,1,2/12/2024,,Individual,No,,77514RI0010010,"Neighborhood PLUS",77514RI001,,RIN001,RIS001,RIF005,Existing,HMO,Gold,No,Both,No,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,,No,"No coverage except for emergencies ",No,"No coverage except for emergencies ",No,,,,,77514RI0010010-03,"Limited Cost Sharing Plan Variation",,0.81131143,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$7,550 ","$7550 per person | $15100 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$1,375 ","$1375 per person | $2750 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,375 ","$10 ","$2,200 ","$0 ","$900 ","$1,000 ","$0 ","$0 ",99%,"Not Applicable",No,"Neighborhood PLUS","$800 ","$800 ","$0 ","$0 "
2024,RI,,77514,SERFF,1,2/12/2024,,Individual,No,,77514RI0010011,"Neighborhood VALUE Modified",77514RI001,,RIN001,RIS001,RIF004,New,HMO,Silver,No,Both,No,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,,No,"No coverage except for emergencies ",No,"No coverage except for emergencies ",No,,,,,77514RI0010011-01,"Standard Silver On Exchange Plan",,0.712872643,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,000 ","$9000 per person | $18000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$4,750 ","$4750 per person | $9500 per group",40.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$4,750 ","$10 ","$3,100 ","$0 ","$900 ","$1,100 ","$0 ","$0 ",99%,"Not Applicable",No,"Neighborhood VALUE Modified","$1,100 ","$600 ","$0 ","$0 "
2024,RI,,77514,SERFF,1,2/12/2024,,Individual,No,,77514RI0010011,"Neighborhood VALUE Modified",77514RI001,,RIN001,RIS001,RIF004,New,HMO,Silver,No,Both,No,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,,No,"No coverage except for emergencies ",No,"No coverage except for emergencies ",No,,,,,77514RI0010011-02,"Zero Cost Sharing Plan Variation",,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"Neighborhood VALUE Modified","$0 ","$0 ","$0 ","$0 "
2024,RI,,77514,SERFF,1,2/12/2024,,Individual,No,,77514RI0010011,"Neighborhood VALUE Modified",77514RI001,,RIN001,RIS001,RIF004,New,HMO,Silver,No,Both,No,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,,No,"No coverage except for emergencies ",No,"No coverage except for emergencies ",No,,,,,77514RI0010011-03,"Limited Cost Sharing Plan Variation",,0.712872643,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,000 ","$9000 per person | $18000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$4,750 ","$4750 per person | $9500 per group",40.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$4,750 ","$10 ","$3,100 ","$0 ","$900 ","$1,100 ","$0 ","$0 ",99%,"Not Applicable",No,"Neighborhood VALUE Modified","$1,100 ","$600 ","$0 ","$0 "
2024,RI,,77514,SERFF,1,2/12/2024,,Individual,No,,77514RI0010011,"Neighborhood VALUE Modified",77514RI001,,RIN001,RIS001,RIF004,New,HMO,Silver,No,Both,No,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,,No,"No coverage except for emergencies ",No,"No coverage except for emergencies ",No,,,,,77514RI0010011-04,"73% AV Level Silver Plan",,0.73939494,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$7,300 ","$7300 per person | $14600 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$4,225 ","$4225 per person | $8450 per group",40.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$4,200 ","$0 ","$3,100 ","$0 ","$900 ","$1,000 ","$0 ","$0 ",99%,"Not Applicable",No,"Neighborhood VALUE Modified","$1,100 ","$600 ","$0 ","$0 "
2024,RI,,77514,SERFF,1,2/12/2024,,Individual,No,,77514RI0010011,"Neighborhood VALUE Modified",77514RI001,,RIN001,RIS001,RIF004,New,HMO,Silver,No,Both,No,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,,No,"No coverage except for emergencies ",No,"No coverage except for emergencies ",No,,,,,77514RI0010011-05,"87% AV Level Silver Plan",,0.8739042,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$3,000 ","$3000 per person | $6000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$1,200 ","$1200 per person | $2400 per group",10.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,200 ","$10 ","$1,100 ","$0 ","$900 ","$800 ","$0 ","$0 ",99%,"Not Applicable",No,"Neighborhood VALUE Modified","$1,100 ","$200 ","$0 ","$0 "
2024,RI,,77514,SERFF,1,2/12/2024,,Individual,No,,77514RI0010011,"Neighborhood VALUE Modified",77514RI001,,RIN001,RIS001,RIF004,New,HMO,Silver,No,Both,No,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,,No,"No coverage except for emergencies ",No,"No coverage except for emergencies ",No,,,,,77514RI0010011-06,"94% AV Level Silver Plan",,0.948735594,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$2,150 ","$2150 per person | $4300 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",10.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$10 ","$1,300 ","$0 ","$0 ","$700 ","$90 ","$0 ",99%,"Not Applicable",No,"Neighborhood VALUE Modified","$0 ","$200 ","$100 ","$0 "
2024,RI,,77514,SERFF,1,2/12/2024,,"SHOP (Small Group)",No,,77514RI0020001,"Neighborhood CHOICE",77514RI002,,RIN001,RIS001,RIF009,Existing,HMO,Silver,No,Both,No,No,,,No,No,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,,No,"No coverage except for emergencies",No,"No coverage except for emergencies ",No,,,,,77514RI0020001-01,"Standard Silver On Exchange Plan",,0.715911271,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,100 ","$9100 per person | $18200 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$3,900 ","$3900 per person | $7800 per group",40.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$3,900 ","$10 ","$3,500 ","$0 ","$900 ","$1,100 ","$0 ","$0 ",,,No,"Neighborhood CHOICE","$1,100 ","$600 ","$0 ","$0 "
